Campaign_Id,Reach,Frequency,Click,Lead,Product,Cost,Revenue,Channel_Id,Date,Campaign Goal,Duration,Target_Audience_Id
CAMP_0691,1250,"1,46",112,375,300,"12467,35","23944,26",CHAN_002,7/25/2024,Sales,72,TA_010
CAMP_0692,2698,"1,22",243,62,4,"26960,65","56826,32",CHAN_003,6/5/2024,Sales,86,TA_001
CAMP_0693,837,"1,39",75,62,30,"8337,54","15770,8",CHAN_001,10/3/2024,Sales,13,TA_005
CAMP_0694,551,"2,9",50,12,9,"5532,39","9700,54",CHAN_001,7/20/2024,Lead Generation,74,TA_010
CAMP_0695,4970,"5,01",447,188,12,"49713,58","86790,07",CHAN_002,9/3/2024,Brand Awareness,69,TA_006
CAMP_0696,3413,"6,48",307,62,30,"34129,38","105568,37",CHAN_002,1/19/2024,Lead Generation,80,TA_001
CAMP_0697,8802,"3,52",792,212,77,"88050,69","258576,38",CHAN_003,10/5/2024,Lead Generation,53,TA_010
CAMP_0698,9409,"1,41",847,482,120,"94128,53","261061,89",CHAN_002,5/27/2024,Lead Generation,53,TA_003
CAMP_0699,4645,"2,45",418,212,77,"46440,9","153605,7",CHAN_003,2/8/2024,Lead Generation,83,TA_003
CAMP_0700,367,"2,57",33,495,130,"3662,29","8046,05",CHAN_003,4/23/2024,Sales,46,TA_010
CAMP_0701,2687,"2,17",242,73,32,"26882,73","69283,36",CHAN_003,9/25/2024,Sales,64,TA_002
CAMP_0702,8241,"5,1",742,248,100,"82440,38","240011,37",CHAN_003,10/26/2024,Brand Awareness,54,TA_003
CAMP_0703,1657,"5,54",149,188,12,"16597,17","45189,09",CHAN_002,10/3/2024,Sales,29,TA_009
CAMP_0704,1926,"3,15",173,482,120,"19246,48","58941,47",CHAN_001,8/21/2024,Sales,7,TA_002
CAMP_0705,5060,"1,84",455,12,9,"50570,71","172113,29",CHAN_002,9/29/2024,Brand Awareness,43,TA_002
CAMP_0706,705,"1,42",63,305,120,"7012,89","15563,89",CHAN_001,4/2/2024,Lead Generation,29,TA_009
CAMP_0707,10561,"2,06",950,248,100,"105582,91","209620,61",CHAN_003,12/15/2024,Sales,56,TA_005
CAMP_0708,5906,"1,98",532,433,140,"59064,09","210741,35",CHAN_003,9/15/2024,Sales,61,TA_008
CAMP_0709,5024,"2,37",452,62,30,"50259,02","145501,8",CHAN_001,8/31/2024,Sales,32,TA_010
CAMP_0710,9546,"1,98",859,273,59,"95453,18","264998,79",CHAN_002,8/25/2024,Sales,45,TA_001
CAMP_0711,449,"5,23",41,248,100,"4519,42","10436,81",CHAN_001,12/14/2024,Lead Generation,55,TA_007
CAMP_0712,10582,"2,7",952,212,77,"105816,67","212123,54",CHAN_002,2/4/2024,Brand Awareness,54,TA_001
CAMP_0713,5119,"2,45",461,482,120,"51194,07","128733,63",CHAN_003,1/4/2024,Sales,74,TA_009
CAMP_0714,8432,"4,7",759,273,59,"84310,48","229729,86",CHAN_001,8/31/2024,Sales,39,TA_005
CAMP_0715,4199,"0,86",378,12,9,"41999,4","142807,46",CHAN_002,5/8/2024,Sales,11,TA_001
CAMP_0716,11270,"1,69",1014,482,120,"112673,72","396950,62",CHAN_002,11/14/2024,Lead Generation,44,TA_008
CAMP_0717,4285,"3,1",386,12,9,"42856,53","123913,48",CHAN_002,5/24/2024,Lead Generation,15,TA_010
CAMP_0718,1092,"4,39",98,318,100,"10908,94","31592,16",CHAN_002,4/6/2024,Brand Awareness,34,TA_007
CAMP_0719,6475,"6,3",583,158,30,"64752,32","179368,16",CHAN_001,12/10/2024,Sales,40,TA_008
CAMP_0720,11567,"1,2",1041,43,21,"115634,71","228703,76",CHAN_002,5/24/2024,Lead Generation,59,TA_004
CAMP_0721,7213,"2,87",649,324,98,"72154,81","226539,55",CHAN_001,8/25/2024,Sales,84,TA_010
CAMP_0722,3421,"0,99",308,273,59,"34207,3","59214,93",CHAN_003,4/27/2024,Brand Awareness,41,TA_002
CAMP_0723,2217,"5,49",200,43,21,"22207,47","39412,53",CHAN_001,5/7/2024,Brand Awareness,44,TA_008
CAMP_0724,1715,"1,37",154,62,30,"17142,61","55868,71",CHAN_002,2/20/2024,Lead Generation,68,TA_003
CAMP_0725,9944,"5,12",895,212,77,"99427,15","356971,83",CHAN_003,3/1/2024,Brand Awareness,68,TA_001
CAMP_0726,8464,"4,34",762,62,4,"84622,17","287672,04",CHAN_003,7/27/2024,Brand Awareness,71,TA_005
CAMP_0727,1343,"1,32",121,135,13,"13402,41","37583,79",CHAN_001,4/10/2024,Brand Awareness,63,TA_002
CAMP_0728,6143,"4,36",553,248,100,"61401,72","153685,33",CHAN_001,8/15/2024,Brand Awareness,36,TA_001
CAMP_0729,6924,"4,48",623,318,100,"69271,74","217345,04",CHAN_003,8/19/2024,Brand Awareness,59,TA_006
CAMP_0730,2461,"2,94",222,324,98,"24623,02","51414,57",CHAN_003,7/11/2024,Lead Generation,68,TA_001
CAMP_0731,7007,"2,64",630,324,98,"70050,95","162962,07",CHAN_001,1/17/2024,Lead Generation,50,TA_002
CAMP_0732,10440,"5,46",940,324,98,"104414,09","190276,56",CHAN_003,11/24/2024,Sales,89,TA_010
CAMP_0733,8722,"4,31",785,482,120,"87193,56","192192,31",CHAN_001,5/25/2024,Lead Generation,57,TA_004
CAMP_0734,4499,"1,79",405,248,100,"44960,4","110635,37",CHAN_003,5/24/2024,Brand Awareness,17,TA_010
CAMP_0735,4272,"3,47",384,132,90,"42700,69","137476,26",CHAN_003,5/31/2024,Brand Awareness,18,TA_005
CAMP_0736,10218,"1,22",919,135,13,"102154,38","358043,41",CHAN_003,6/20/2024,Lead Generation,73,TA_005
CAMP_0737,9194,"1,18",828,62,30,"91946,74","315313,35",CHAN_003,11/25/2024,Lead Generation,63,TA_010
CAMP_0738,10343,"4,23",931,318,100,"103401,12","363668,54",CHAN_002,8/18/2024,Brand Awareness,60,TA_009
CAMP_0739,11253,"3,7",1013,62,4,"112517,87","209651,35",CHAN_001,8/16/2024,Sales,28,TA_004
CAMP_0740,4809,"1,06",433,212,77,"48077,24","125602,47",CHAN_002,1/3/2024,Sales,44,TA_009
CAMP_0741,9858,"5,39",887,132,90,"98570,02","262048,17",CHAN_002,11/4/2024,Brand Awareness,32,TA_004
CAMP_0742,10077,"4,92",907,318,100,"100751,81","305593,74",CHAN_001,12/21/2024,Brand Awareness,54,TA_007
CAMP_0743,4092,"0,84",368,482,120,"40908,51","86631,82",CHAN_001,10/6/2024,Sales,67,TA_001
CAMP_0744,6705,"3,6",603,324,98,"67012,03","151101,69",CHAN_003,9/15/2024,Brand Awareness,39,TA_003
CAMP_0745,4583,"0,73",412,482,120,"45817,53","137475,07",CHAN_002,5/21/2024,Sales,76,TA_003
CAMP_0746,10833,"1,45",975,318,100,"108310,14","294534,62",CHAN_002,3/8/2024,Brand Awareness,51,TA_003
CAMP_0747,5868,"3,53",528,62,30,"58674,49","155374,58",CHAN_001,1/5/2024,Sales,88,TA_009
CAMP_0748,5479,"5,15",493,12,9,"54778,44","130452,53",CHAN_002,3/26/2024,Brand Awareness,60,TA_006
CAMP_0749,10186,"2,62",917,43,21,"101842,7","188949,09",CHAN_001,1/15/2024,Lead Generation,29,TA_005
CAMP_0750,9982,"5,82",898,495,130,"99816,76","173106,81",CHAN_003,8/10/2024,Brand Awareness,42,TA_003
CAMP_0751,491,"0,92",44,318,100,"4909,02","16327,14",CHAN_002,2/17/2024,Brand Awareness,20,TA_003
CAMP_0752,11343,"5,99",1021,43,21,"113452,92","372344,32",CHAN_001,8/13/2024,Sales,54,TA_008
CAMP_0753,9184,"3,19",827,43,21,"91868,82","252432,93",CHAN_001,2/11/2024,Brand Awareness,30,TA_008
CAMP_0754,10145,"4,16",913,495,130,"101453,1","331951,9",CHAN_002,9/1/2024,Lead Generation,85,TA_003
CAMP_0755,6829,"3,79",614,21,8,"68258,77","234524,58",CHAN_003,10/22/2024,Sales,7,TA_004
CAMP_0756,958,"3,8",86,273,59,"9584,28","17888,75",CHAN_001,7/15/2024,Brand Awareness,33,TA_001
CAMP_0757,1975,"5,75",177,132,90,19714,"45008,93",CHAN_001,8/3/2024,Lead Generation,31,TA_010
CAMP_0758,7719,"5,87",695,73,32,"77219,68","135274,27",CHAN_001,2/15/2024,Lead Generation,30,TA_004
CAMP_0759,4654,"4,76",419,433,140,"46518,82","85491,41",CHAN_001,7/19/2024,Lead Generation,58,TA_004
CAMP_0760,5906,"1,43",532,482,120,"59064,09","180082,44",CHAN_003,4/18/2024,Sales,19,TA_002
CAMP_0761,8993,"4,43",809,188,12,"89920,79","229741,94",CHAN_002,7/19/2024,Brand Awareness,56,TA_007
CAMP_0762,1577,"2,07",142,375,300,"15740,03","41261,86",CHAN_001,1/3/2024,Brand Awareness,85,TA_005
CAMP_0763,777,"1,03",70,43,21,"7792,1","16937,97",CHAN_003,11/21/2024,Sales,55,TA_004
CAMP_0764,9183,"4,87",827,43,21,"91868,82","266635,52",CHAN_002,3/29/2024,Lead Generation,19,TA_004
CAMP_0765,4833,"5,78",435,21,8,48311,"98436,64",CHAN_001,4/25/2024,Sales,62,TA_001
CAMP_0766,4027,"5,19",363,188,12,"40285,14","105285,29",CHAN_003,4/30/2024,Sales,50,TA_001
CAMP_0767,10910,"4,47",982,318,100,"109089,35","350132,29",CHAN_001,2/26/2024,Brand Awareness,63,TA_005
CAMP_0768,3361,"1,61",302,375,300,"33583,94","73761,47",CHAN_001,1/8/2024,Lead Generation,28,TA_007
CAMP_0769,10806,"4,37",973,248,100,"108076,38","281238,81",CHAN_003,12/7/2024,Sales,78,TA_001
CAMP_0770,9396,"6,33",846,43,21,"93972,68","162973,8",CHAN_001,3/7/2024,Brand Awareness,7,TA_006
CAMP_0771,5770,"1,46",520,318,100,"57739,43","186155,43",CHAN_002,3/22/2024,Brand Awareness,49,TA_003
CAMP_0772,9786,"2,44",881,43,21,"97868,73","292683,39",CHAN_003,11/9/2024,Sales,22,TA_008
CAMP_0773,10294,"4,47",926,21,8,"102933,59","255491,03",CHAN_003,8/24/2024,Lead Generation,62,TA_003
CAMP_0774,3833,"5,12",345,135,13,"38337,11","129385,34",CHAN_001,5/9/2024,Brand Awareness,56,TA_005
CAMP_0775,8068,"4,35",726,375,300,"80648,2","284594,16",CHAN_002,8/10/2024,Lead Generation,77,TA_002
CAMP_0776,2098,"2,54",189,212,77,"20960,74","51313,89",CHAN_003,1/8/2024,Lead Generation,17,TA_007
CAMP_0777,10046,"1,71",904,21,8,"100440,12","185350,38",CHAN_001,12/18/2024,Lead Generation,44,TA_004
CAMP_0778,8675,"5,89",781,12,9,"86726,03","199018,44",CHAN_001,7/18/2024,Sales,67,TA_007
CAMP_0779,6450,"5,97",581,62,4,"64518,56","181352,9",CHAN_002,10/2/2024,Brand Awareness,13,TA_009
CAMP_0780,2112,"5,89",190,158,30,"21116,58","43727,69",CHAN_001,6/24/2024,Brand Awareness,79,TA_006
CAMP_0781,2210,"4,11",199,132,90,"22129,55","49738,21",CHAN_001,5/3/2024,Brand Awareness,56,TA_010
CAMP_0782,6293,"3,51",567,482,120,"62960,14","133843,3",CHAN_001,11/16/2024,Brand Awareness,54,TA_001
CAMP_0783,2910,"0,79",262,212,77,"29142,44","77002,72",CHAN_003,1/31/2024,Sales,57,TA_008
CAMP_0784,3901,"1,68",351,135,13,"39038,4","101209,18",CHAN_003,11/5/2024,Sales,84,TA_007
CAMP_0785,1660,"3,14",149,305,120,"16597,17","57157,63",CHAN_003,4/7/2024,Brand Awareness,81,TA_004
CAMP_0786,6615,"2,43",595,12,9,"66154,9","158452,4",CHAN_001,11/10/2024,Brand Awareness,8,TA_007
CAMP_0787,7376,"2,55",664,188,12,"73791,15","138642,95",CHAN_003,1/25/2024,Brand Awareness,60,TA_001
CAMP_0788,9126,"3,31",821,135,13,"91245,45","241888,29",CHAN_001,2/15/2024,Sales,69,TA_002
CAMP_0789,7075,"2,16",637,158,30,"70752,24","212823,33",CHAN_001,5/25/2024,Brand Awareness,24,TA_003
CAMP_0790,5474,2,493,273,59,"54778,44","182513,18",CHAN_002,12/4/2024,Sales,54,TA_001
CAMP_0791,8037,"0,71",723,324,98,"80336,51","225276,55",CHAN_003,10/11/2024,Sales,50,TA_007
CAMP_0792,644,"4,67",58,62,4,"6467,44","15049,56",CHAN_003,10/23/2024,Brand Awareness,77,TA_007
CAMP_0793,8177,"5,55",736,188,12,"81739,09","189247,12",CHAN_002,3/21/2024,Lead Generation,64,TA_010
CAMP_0794,9110,"4,01",820,12,9,"91089,61","242843,57",CHAN_002,8/11/2024,Brand Awareness,19,TA_003
CAMP_0795,10607,"4,57",954,375,300,"106050,43","287117,93",CHAN_001,2/11/2024,Brand Awareness,8,TA_004
CAMP_0796,10741,"5,46",966,433,140,"107375,09","234353,57",CHAN_002,11/1/2024,Sales,61,TA_002
CAMP_0797,5571,"4,89",501,12,9,"55713,49","190176,12",CHAN_001,4/21/2024,Brand Awareness,34,TA_005
CAMP_0798,3176,"0,71",286,495,130,"31791,75","111723,44",CHAN_003,11/24/2024,Sales,28,TA_004
CAMP_0799,5914,"6,03",532,73,32,"59142,01","165019,44",CHAN_001,10/5/2024,Sales,10,TA_001
CAMP_0800,8144,"2,11",733,43,21,"81427,41","255944,35",CHAN_001,8/9/2024,Lead Generation,25,TA_001
CAMP_0801,11321,"3,29",1019,495,130,"113219,16","327912,1",CHAN_001,3/13/2024,Sales,19,TA_010
CAMP_0802,11648,"5,2",1048,495,130,"116491,84","203288,6",CHAN_003,6/14/2024,Brand Awareness,72,TA_007
CAMP_0803,9591,"2,92",863,188,12,"95920,71","307551,15",CHAN_002,10/29/2024,Lead Generation,81,TA_001
CAMP_0804,6172,"2,88",555,324,98,"61713,4","208000,91",CHAN_003,4/27/2024,Brand Awareness,29,TA_004
CAMP_0805,10640,"4,71",957,21,8,"106362,12","379098,8",CHAN_003,6/24/2024,Sales,33,TA_002
CAMP_0806,10338,"1,45",931,305,120,"103401,12","234382,94",CHAN_001,1/22/2024,Sales,29,TA_002
CAMP_0807,1765,"4,97",159,433,140,"17688,06","46561,77",CHAN_002,1/2/2024,Lead Generation,13,TA_007
CAMP_0808,4719,"2,41",425,324,98,"47220,1","126270,14",CHAN_001,12/8/2024,Brand Awareness,12,TA_009
CAMP_0809,10337,"3,53",931,482,120,"103401,12","314920,39",CHAN_002,1/31/2024,Lead Generation,23,TA_001
CAMP_0810,9090,"1,2",818,158,30,"90933,77","230918,72",CHAN_003,12/28/2024,Sales,57,TA_010
CAMP_0811,10668,"2,17",960,62,30,"106673,8","359108,32",CHAN_003,10/21/2024,Brand Awareness,53,TA_007
CAMP_0812,4851,"1,15",436,21,8,"48466,84","110691,17",CHAN_001,9/5/2024,Brand Awareness,35,TA_003
CAMP_0813,3601,"6,16",324,62,4,"35999,49","124468,34",CHAN_003,10/18/2024,Sales,39,TA_001
CAMP_0814,4153,"6,03",374,305,120,"41531,87","105852,41",CHAN_003,11/1/2024,Brand Awareness,35,TA_004
CAMP_0815,5049,"1,41",454,375,300,"50492,79","90609,69",CHAN_001,9/12/2024,Sales,29,TA_002
CAMP_0816,507,"4,52",46,248,100,"5064,86","13684,75",CHAN_003,9/23/2024,Brand Awareness,57,TA_003
CAMP_0817,414,"3,15",37,212,77,"4129,81","14290,93",CHAN_002,9/14/2024,Brand Awareness,10,TA_001
CAMP_0818,4558,"3,18",410,135,13,"45583,76","136803,72",CHAN_001,7/29/2024,Brand Awareness,61,TA_002
CAMP_0819,1051,"2,47",95,324,98,"10519,33","31698,22",CHAN_002,7/12/2024,Sales,49,TA_001
CAMP_0820,7107,"2,62",640,158,30,"71063,92","197533,49",CHAN_002,11/30/2024,Brand Awareness,8,TA_006
CAMP_0821,7128,"6,3",642,248,100,"71297,68","172330,66",CHAN_002,5/9/2024,Lead Generation,26,TA_002
CAMP_0822,1025,"3,66",92,43,21,"10207,65","25122,17",CHAN_001,8/2/2024,Lead Generation,83,TA_007
CAMP_0823,7184,"6,4",647,375,300,"71843,13","145561,71",CHAN_003,5/20/2024,Lead Generation,8,TA_004
CAMP_0824,10191,"5,36",917,305,120,"101920,62","278701,91",CHAN_002,11/22/2024,Brand Awareness,12,TA_009
CAMP_0825,5939,"4,95",534,135,13,"59375,78","204510,42",CHAN_003,4/29/2024,Lead Generation,58,TA_003
CAMP_0826,11588,"1,94",1043,248,100,"115868,47","403769,62",CHAN_002,5/6/2024,Brand Awareness,38,TA_008
CAMP_0827,4092,"5,16",368,318,100,"40908,51","89700,24",CHAN_003,3/1/2024,Sales,15,TA_005
CAMP_0828,9625,"2,94",866,132,90,"96232,39","287874,16",CHAN_003,10/9/2024,Brand Awareness,88,TA_010
CAMP_0829,7566,"6,03",681,158,30,"75661,26","251676,09",CHAN_003,6/7/2024,Brand Awareness,69,TA_009
CAMP_0830,10535,"2,41",948,273,59,"105349,14","196826,85",CHAN_002,2/27/2024,Brand Awareness,35,TA_004
CAMP_0831,11460,"3,05",1032,135,13,"114621,74","342181,08",CHAN_002,8/10/2024,Sales,52,TA_003
CAMP_0832,4891,"4,53",440,21,8,"48934,37","133127,75",CHAN_001,2/6/2024,Brand Awareness,12,TA_002
CAMP_0833,687,"2,92",62,62,4,"6857,04","13821,17",CHAN_001,5/15/2024,Sales,78,TA_006
CAMP_0834,9858,"5,03",887,158,30,"98570,02","353345,76",CHAN_003,5/30/2024,Lead Generation,22,TA_008
CAMP_0835,9583,"4,98",863,21,8,"95842,79","201897,71",CHAN_003,11/5/2024,Lead Generation,69,TA_002
CAMP_0836,3418,"5,33",308,62,30,"34207,3","68988,03",CHAN_003,6/2/2024,Brand Awareness,19,TA_004
CAMP_0837,3717,"0,88",335,135,13,"37168,3","78075,06",CHAN_002,2/5/2024,Sales,85,TA_009
CAMP_0838,3792,"2,81",342,375,300,"37947,51","100626,78",CHAN_002,5/25/2024,Lead Generation,20,TA_007
CAMP_0839,10848,"3,8",976,132,90,"108465,98","305657,6",CHAN_002,11/3/2024,Lead Generation,46,TA_002
CAMP_0840,9522,"1,1",857,433,140,"95219,42","318045,03",CHAN_003,11/17/2024,Sales,55,TA_003
CAMP_0841,7380,"4,39",664,305,120,"73791,15","184166,59",CHAN_001,6/21/2024,Brand Awareness,13,TA_006
CAMP_0842,3126,"4,77",281,248,100,"31246,31","81996,97",CHAN_001,6/17/2024,Brand Awareness,53,TA_009
CAMP_0843,11060,"2,44",995,273,59,"110569,85","232864,67",CHAN_002,6/13/2024,Brand Awareness,36,TA_005
CAMP_0844,1454,"1,36",131,273,59,"14571,22","30478,88",CHAN_003,8/16/2024,Sales,70,TA_004
CAMP_0845,8549,"2,38",769,433,140,"85479,3","152807,48",CHAN_003,3/29/2024,Lead Generation,67,TA_010
CAMP_0846,10166,"1,51",915,12,9,"101686,86","281685,75",CHAN_003,1/9/2024,Lead Generation,51,TA_009
CAMP_0847,444,"3,65",40,43,21,"4441,49","15179,68",CHAN_003,3/18/2024,Sales,54,TA_002
CAMP_0848,9384,"4,95",844,305,120,"93816,84","189787,2",CHAN_002,2/12/2024,Sales,29,TA_004
CAMP_0849,8391,"2,78",755,21,8,"83920,88","162115,3",CHAN_001,4/7/2024,Sales,71,TA_006
CAMP_0850,2811,"1,23",253,318,100,"28129,47","70114,5",CHAN_001,3/9/2024,Brand Awareness,32,TA_002
CAMP_0851,7061,"1,43",635,132,90,"70596,39","189896,67",CHAN_001,12/23/2024,Sales,63,TA_007
CAMP_0852,3988,"4,94",359,158,30,"39895,53","119986,86",CHAN_002,6/20/2024,Brand Awareness,42,TA_002
CAMP_0853,8899,"2,04",801,305,120,"88985,74","282277,89",CHAN_002,5/20/2024,Brand Awareness,25,TA_007
CAMP_0854,2513,"3,75",226,62,4,"25090,55","47070,91",CHAN_001,2/24/2024,Sales,51,TA_002
CAMP_0855,6745,"1,81",607,62,30,"67479,56","154152,81",CHAN_001,2/10/2024,Lead Generation,23,TA_008
CAMP_0856,2850,"4,2",257,248,100,"28519,07","94201,72",CHAN_002,11/19/2024,Lead Generation,46,TA_010
CAMP_0857,1720,"2,22",155,305,120,"17220,53","52030,44",CHAN_002,8/16/2024,Brand Awareness,87,TA_010
CAMP_0858,1734,"4,55",156,62,30,"17298,45","54977,57",CHAN_003,3/26/2024,Brand Awareness,84,TA_002
CAMP_0859,6423,"5,55",578,324,98,"64206,87","161687,05",CHAN_001,11/21/2024,Brand Awareness,54,TA_009
CAMP_0860,6388,"4,4",575,43,21,"63895,19","185281,66",CHAN_002,10/21/2024,Lead Generation,54,TA_006
CAMP_0861,3347,"5,54",302,495,130,"33506,01","74876,87",CHAN_003,4/5/2024,Lead Generation,19,TA_001
CAMP_0862,558,"4,45",50,73,32,"5610,31","14977,72",CHAN_003,7/4/2024,Brand Awareness,39,TA_005
CAMP_0863,6182,"2,2",556,132,90,"61791,33","134666,06",CHAN_002,3/27/2024,Sales,19,TA_010
CAMP_0864,10206,"0,73",919,73,32,"102076,46","360652,64",CHAN_001,5/2/2024,Sales,51,TA_001
CAMP_0865,1284,"1,54",116,21,8,"12856,96","35886,93",CHAN_001,4/13/2024,Sales,69,TA_002
CAMP_0866,10052,"5,2",905,305,120,"100518,04","314596,98",CHAN_001,4/29/2024,Sales,85,TA_001
CAMP_0867,2313,"3,41",208,324,98,"23142,53","64848,41",CHAN_002,8/12/2024,Lead Generation,50,TA_010
CAMP_0868,7863,"1,98",708,132,90,"78622,25","168931,58",CHAN_002,4/20/2024,Lead Generation,45,TA_010
CAMP_0869,10976,"3,95",988,433,140,"109790,64","309037,29",CHAN_003,11/8/2024,Sales,68,TA_008
CAMP_0870,664,"4,95",60,135,13,"6623,28","16877,59",CHAN_001,6/29/2024,Sales,45,TA_002
CAMP_0871,6060,"4,42",546,248,100,"60622,51","210339,54",CHAN_003,8/22/2024,Brand Awareness,25,TA_004
CAMP_0872,1507,"1,31",135,158,30,"15038,75","44673,88",CHAN_003,9/7/2024,Brand Awareness,76,TA_010
CAMP_0873,5503,"2,58",495,375,300,"55012,2","113428,48",CHAN_002,4/3/2024,Sales,23,TA_001
CAMP_0874,2256,"2,73",203,248,100,"22597,08","78195,18",CHAN_001,4/28/2024,Lead Generation,41,TA_001
CAMP_0875,8209,"5,96",738,318,100,"82050,78","255012,4",CHAN_003,11/23/2024,Lead Generation,39,TA_004
CAMP_0876,4794,"5,45",431,43,21,"47921,39","92626,53",CHAN_002,11/29/2024,Brand Awareness,49,TA_007
CAMP_0877,8810,"3,57",793,135,13,"88128,61","235531,03",CHAN_001,6/26/2024,Brand Awareness,43,TA_007
CAMP_0878,9730,"5,43",876,73,32,"97323,28","348359,97",CHAN_001,11/7/2024,Sales,50,TA_005
CAMP_0879,1898,"1,07",171,132,90,"19012,72","54385,56",CHAN_001,7/3/2024,Brand Awareness,67,TA_010
CAMP_0880,6462,"4,25",581,73,32,"64596,48","126492,49",CHAN_001,4/12/2024,Sales,14,TA_003
CAMP_0881,6315,"1,2",568,73,32,"63115,98","185004,21",CHAN_001,10/5/2024,Lead Generation,79,TA_002
CAMP_0882,2096,"3,55",189,132,90,"20960,74","71983,43",CHAN_001,12/2/2024,Brand Awareness,24,TA_004
CAMP_0883,11070,"2,21",997,318,100,"110725,69","200196,3",CHAN_002,2/28/2024,Brand Awareness,20,TA_002
CAMP_0884,8902,"1,2",801,482,120,"88985,74","282030,52",CHAN_003,5/17/2024,Lead Generation,89,TA_005
CAMP_0885,10783,"3,42",971,62,4,"107842,62","323620,94",CHAN_001,8/6/2024,Sales,10,TA_008
CAMP_0886,5400,"1,73",486,324,98,"53999,23","189339,49",CHAN_002,9/4/2024,Brand Awareness,74,TA_008
CAMP_0887,4415,"1,01",398,318,100,"44181,19","135846,24",CHAN_002,10/15/2024,Brand Awareness,15,TA_001
CAMP_0888,6348,"2,39",572,12,9,"63505,59","192318,74",CHAN_003,4/3/2024,Lead Generation,70,TA_003
CAMP_0889,11589,"5,33",1043,135,13,"115868,47","277045,8",CHAN_002,2/1/2024,Brand Awareness,89,TA_005
CAMP_0890,11345,"1,66",1021,21,8,"113452,92","218169,17",CHAN_003,1/1/2024,Brand Awareness,61,TA_005
CAMP_0891,4717,"5,1",424,324,98,"47142,18","92839,71",CHAN_003,9/8/2024,Sales,68,TA_003
CAMP_0892,813,"4,61",73,212,77,"8103,78","22318,66",CHAN_003,3/11/2024,Lead Generation,11,TA_003
CAMP_0893,6731,"6,04",606,62,4,"67323,71","124123,82",CHAN_002,9/7/2024,Sales,87,TA_003
CAMP_0894,692,"2,18",62,188,12,"6934,97","16179,68",CHAN_003,7/19/2024,Sales,55,TA_010
CAMP_0895,8304,"0,73",748,21,8,"83063,75","170196,96",CHAN_002,8/8/2024,Brand Awareness,45,TA_006
CAMP_0896,8587,"1,42",773,248,100,"85868,9","280433,62",CHAN_003,4/9/2024,Brand Awareness,13,TA_008
CAMP_0897,6428,"2,21",579,188,12,"64284,8","226262,84",CHAN_003,10/1/2024,Brand Awareness,85,TA_003
CAMP_0898,9654,"6,18",869,318,100,"96544,08","218345,04",CHAN_003,11/23/2024,Brand Awareness,35,TA_006
CAMP_0899,5747,"3,4",518,212,77,"57505,67","152324,07",CHAN_003,8/30/2024,Brand Awareness,32,TA_001
CAMP_0900,9172,"1,13",825,482,120,"91712,98","220178,02",CHAN_003,2/28/2024,Lead Generation,20,TA_004
CAMP_0901,8109,"6,07",730,433,140,"81115,72","198555,12",CHAN_001,9/30/2024,Lead Generation,67,TA_010
CAMP_0902,7115,"4,78",640,305,120,"71141,84","163578,18",CHAN_001,10/21/2024,Brand Awareness,9,TA_010
CAMP_0903,11102,"5,14",999,21,8,"111037,37","193945,35",CHAN_001,12/14/2024,Lead Generation,23,TA_003
CAMP_0904,11097,"2,93",999,73,32,"110959,45","318563,43",CHAN_002,3/20/2024,Sales,85,TA_009
CAMP_0905,5704,"4,87",513,482,120,"57038,15","119405,97",CHAN_001,11/13/2024,Lead Generation,15,TA_004
CAMP_0906,10595,"6,15",954,43,21,"105972,51","231176,74",CHAN_002,2/2/2024,Brand Awareness,17,TA_004
CAMP_0907,10392,"2,79",936,158,30,"103946,57","343013,8",CHAN_001,5/1/2024,Brand Awareness,7,TA_009
CAMP_0908,5798,"5,91",522,433,140,"57973,2","165487,03",CHAN_002,9/14/2024,Sales,85,TA_002
CAMP_0909,4086,"1,83",367,43,21,"40830,59","106722,98",CHAN_002,7/21/2024,Brand Awareness,29,TA_006
CAMP_0910,6785,"2,51",611,158,30,"67869,16","231345,65",CHAN_003,12/7/2024,Lead Generation,55,TA_008
CAMP_0911,7670,"2,68",690,188,12,"76674,23","249366,49",CHAN_001,8/25/2024,Lead Generation,53,TA_001
CAMP_0912,1117,"2,24",100,324,98,"11142,7","21818,12",CHAN_002,4/8/2024,Sales,67,TA_003
CAMP_0913,3169,"6,18",285,132,90,"31713,83","59175,2",CHAN_003,8/28/2024,Sales,76,TA_003
CAMP_0914,2955,"3,57",266,62,30,"29532,05","96419,81",CHAN_002,6/22/2024,Brand Awareness,15,TA_006
CAMP_0915,4834,"4,73",435,248,100,48311,"141908,89",CHAN_002,5/21/2024,Sales,75,TA_005
CAMP_0916,7320,"1,75",659,43,21,"73167,79","213690,78",CHAN_002,10/30/2024,Sales,30,TA_010
CAMP_0917,7963,"2,05",717,375,300,"79635,23","258536,15",CHAN_003,8/3/2024,Sales,32,TA_003
CAMP_0918,6400,"5,84",576,433,140,"63973,11","217663,06",CHAN_002,9/24/2024,Brand Awareness,35,TA_010
CAMP_0919,6425,"4,45",579,212,77,"64284,8","121137,85",CHAN_001,10/7/2024,Lead Generation,84,TA_006
CAMP_0920,3154,"2,22",284,132,90,"31557,99","113068,72",CHAN_002,5/25/2024,Brand Awareness,38,TA_003
